dataset,instance_id,msw_label,lc_entail_m,lc_entail_not_m,outcome
Bank,22849,0,0,1,agree
Bank,22850,0,0,1,agree
Bank,22852,0,0,1,agree
Bank,22856,0,0,1,agree
Bank,22857,0,0,1,agree
Bank,22866,0,0,1,agree
Bank,22867,0,0,1,agree
Bank,22869,0,0,1,agree
Bank,22871,0,0,1,agree
Bank,22872,0,0,1,agree
Bank,22873,0,0,1,agree
Bank,22874,0,0,1,agree
Bank,22883,0,0,1,agree
Bank,22888,0,0,1,agree
Bank,22889,0,0,1,agree
Bank,22898,0,0,1,agree
Bank,22900,0,0,1,agree
Bank,22903,0,0,1,agree
Bank,22910,0,0,1,agree
Bank,22911,0,0,1,agree
Bank,22914,0,0,1,agree
Bank,22918,0,0,1,agree
Bank,22919,0,0,1,agree
Bank,22920,0,0,1,agree
Bank,22925,0,0,1,agree
Bank,22936,0,0,1,agree
Bank,22938,0,0,1,agree
Bank,22943,0,0,1,agree
Bank,22954,0,0,1,agree
Bank,22957,0,0,1,agree
Bank,22966,0,0,1,agree
Bank,22968,0,0,1,agree
Bank,22975,0,0,1,agree
Bank,22979,0,0,1,agree
Bank,22986,0,0,1,agree
Bank,22989,0,0,1,agree
Bank,22995,0,0,1,agree
Bank,23002,0,0,1,agree
Bank,23003,0,0,1,agree
Bank,23005,0,0,1,agree
Bank,23010,0,0,1,agree
Bank,23011,0,0,1,agree
Bank,23013,0,0,1,agree
Bank,23015,0,0,1,agree
Bank,23017,0,0,1,agree
Bank,23021,0,0,1,agree
Bank,23031,0,0,1,agree
Bank,23032,0,0,1,agree
Bank,23034,0,0,1,agree
Bank,23039,0,0,1,agree
Bank,23040,0,0,1,agree
Bank,23044,0,0,1,agree
Bank,23048,0,0,1,agree
Bank,23052,0,0,1,agree
Bank,23059,0,0,1,agree
Bank,23062,0,0,1,agree
Bank,23069,0,0,1,agree
Bank,23071,0,0,1,agree
Bank,23072,0,0,1,agree
Bank,23073,0,0,1,agree
Bank,23077,0,0,1,agree
Bank,23078,0,0,1,agree
Bank,23088,0,0,1,agree
Bank,23094,0,0,1,agree
Bank,23095,0,0,1,agree
Bank,23097,0,0,1,agree
Bank,23098,0,0,1,agree
Bank,23108,0,0,1,agree
Bank,23110,0,0,1,agree
Bank,23114,0,0,1,agree
Bank,23129,0,0,1,agree
Bank,23131,0,0,1,agree
Bank,23133,0,0,1,agree
Bank,23143,0,0,1,agree
Bank,23145,0,0,1,agree
Bank,23155,0,0,1,agree
Bank,23160,0,0,1,agree
Bank,23163,0,0,1,agree
Bank,23165,0,0,1,agree
Bank,23171,0,0,1,agree
Bank,23172,0,0,1,agree
Bank,23182,0,0,1,agree
Bank,23184,0,0,1,agree
Bank,23189,0,0,1,agree
Bank,23202,0,0,1,agree
Bank,23207,0,0,1,agree
Bank,23208,0,0,1,agree
Bank,23218,0,0,1,agree
Bank,23219,0,0,1,agree
Bank,23222,0,0,1,agree
Bank,23223,0,0,1,agree
Bank,23228,0,0,1,agree
Bank,23230,0,0,1,agree
Bank,23235,0,0,1,agree
Bank,23238,0,0,1,agree
Bank,23243,0,0,1,agree
Bank,23245,0,0,1,agree
Bank,23249,0,0,1,agree
Bank,23253,0,0,1,agree
Bank,23255,0,0,1,agree
Bank,23256,0,0,1,agree
Bank,23261,0,0,1,agree
Bank,23270,0,0,1,agree
Bank,23274,0,0,1,agree
Bank,23283,0,0,1,agree
Bank,23284,0,0,1,agree
Bank,23285,0,0,1,agree
Bank,23292,0,0,1,agree
Bank,23296,0,0,1,agree
Bank,23302,0,0,1,agree
Bank,23303,0,0,1,agree
Bank,23304,0,0,1,agree
Bank,23307,0,0,1,agree
Bank,23310,0,0,1,agree
Bank,23315,0,0,1,agree
Bank,23324,0,0,1,agree
Bank,23332,0,0,1,agree
Bank,23334,0,0,1,agree
Bank,23336,0,0,1,agree
Bank,23342,0,0,1,agree
Bank,23345,0,0,1,agree
Bank,23346,0,0,1,agree
Bank,23348,0,0,1,agree
Bank,23353,0,0,1,agree
Bank,23359,0,0,1,agree
Bank,23365,0,0,1,agree
Bank,23371,0,0,1,agree
Bank,23375,0,0,1,agree
Bank,23380,0,0,1,agree
Bank,23381,0,0,1,agree
Bank,23382,0,0,1,agree
Bank,23383,0,0,1,agree
Bank,23385,0,0,1,agree
Bank,23388,0,0,1,agree
Bank,23390,0,0,1,agree
Bank,23397,0,0,1,agree
Bank,23399,0,0,1,agree
Bank,23403,0,0,1,agree
Bank,23406,0,0,1,agree
Bank,23407,0,0,1,agree
Bank,23409,0,0,1,agree
Bank,23419,0,0,1,agree
Bank,23421,0,0,1,agree
Bank,23425,0,0,1,agree
Bank,23430,0,0,1,agree
Bank,23443,0,0,1,agree
Bank,23445,0,0,1,agree
Bank,23446,0,0,1,agree
Bank,23448,0,0,1,agree
Bank,23462,0,0,1,agree
Bank,23467,0,0,1,agree
Bank,23468,0,0,1,agree
Bank,23470,0,0,1,agree
Bank,23471,0,0,1,agree
Bank,23472,0,0,1,agree
Bank,23476,0,0,1,agree
Bank,23479,0,0,1,agree
Bank,23486,0,0,1,agree
Bank,23488,0,0,1,agree
Bank,23493,0,0,1,agree
Bank,23494,0,0,1,agree
Bank,23495,0,0,1,agree
Bank,23498,0,0,1,agree
Bank,23510,0,0,1,agree
Bank,23511,0,0,1,agree
Bank,23512,0,0,1,agree
Bank,23514,0,0,1,agree
Bank,23521,0,0,1,agree
Bank,23524,0,0,1,agree
Bank,23527,0,0,1,agree
Bank,23529,0,0,1,agree
Bank,23534,0,0,1,agree
Bank,23536,0,0,1,agree
Bank,23547,0,0,1,agree
Bank,23548,0,0,1,agree
Bank,23553,0,0,1,agree
Bank,23563,0,0,1,agree
Bank,23566,0,0,1,agree
Bank,23575,0,0,1,agree
Bank,23577,0,0,1,agree
Bank,23579,0,0,1,agree
Bank,23585,0,0,1,agree
Bank,23589,0,0,1,agree
Bank,23594,0,0,1,agree
Bank,23596,0,0,1,agree
Bank,23605,0,0,1,agree
Bank,23611,0,0,1,agree
Bank,23613,0,0,1,agree
Bank,23618,0,0,1,agree
Bank,23619,0,0,1,agree
Bank,23621,0,0,1,agree
Bank,23623,0,0,1,agree
Bank,23633,0,0,1,agree
Bank,23635,0,0,1,agree
Bank,23636,0,0,1,agree
Bank,23637,0,0,1,agree
Bank,23638,0,0,1,agree
Bank,23639,0,0,1,agree
Bank,23643,0,0,1,agree
Bank,23645,0,0,1,agree
Bank,23646,0,0,1,agree
Bank,23654,0,0,1,agree
Bank,23669,0,0,1,agree
Bank,23670,0,0,1,agree
Bank,23682,0,0,1,agree
Bank,23683,0,0,1,agree
Bank,23688,0,0,1,agree
Bank,23692,0,0,1,agree
Bank,23694,0,0,1,agree
Bank,23697,0,0,1,agree
Bank,23702,0,0,1,agree
Bank,23704,0,0,1,agree
Bank,23705,0,0,1,agree
Bank,23712,0,0,1,agree
Bank,23717,0,0,1,agree
Bank,23721,0,0,1,agree
Bank,23722,0,0,1,agree
Bank,23728,0,0,1,agree
Bank,23729,0,0,1,agree
Bank,23730,0,0,1,agree
Bank,23731,0,0,1,agree
Bank,23735,0,0,1,agree
Bank,23737,0,0,1,agree
Bank,23741,0,0,1,agree
Bank,23752,0,0,1,agree
Bank,23773,0,0,1,agree
Bank,23780,0,0,1,agree
Bank,23783,0,0,1,agree
Bank,23794,0,0,1,agree
Bank,23800,0,0,1,agree
Bank,23803,0,0,1,agree
Bank,23804,0,0,1,agree
Bank,23807,0,0,1,agree
Bank,23813,0,0,1,agree
Bank,23816,0,0,1,agree
Bank,23822,0,0,1,agree
Bank,23833,0,0,1,agree
Bank,23834,0,0,1,agree
Bank,23843,0,0,1,agree
Bank,23848,0,0,1,agree
Bank,23855,0,0,1,agree
Bank,23856,0,0,1,agree
Bank,23857,0,0,1,agree
Bank,23859,0,0,1,agree
Bank,23863,0,0,1,agree
Bank,23867,0,0,1,agree
Bank,23868,0,0,1,agree
Bank,23869,0,0,1,agree
Bank,23873,0,0,1,agree
Bank,23874,0,0,1,agree
Bank,23880,0,0,1,agree
Bank,23884,0,0,1,agree
Bank,23885,0,0,1,agree
Bank,23886,0,0,1,agree
Bank,23887,0,0,1,agree
Bank,23893,0,0,1,agree
Bank,23894,0,0,1,agree
Bank,23896,0,0,1,agree
Bank,23902,0,0,1,agree
Bank,23905,0,0,1,agree
Bank,23908,0,0,1,agree
Bank,23916,0,0,1,agree
Bank,23917,0,0,1,agree
Bank,23918,0,0,1,agree
Bank,23924,0,0,1,agree
Bank,23925,0,0,1,agree
Bank,23928,0,0,1,agree
Bank,23930,0,0,1,agree
Bank,23931,0,0,1,agree
Bank,23935,0,0,1,agree
Bank,23942,0,0,1,agree
Bank,23949,0,0,1,agree
Bank,23953,0,0,1,agree
Bank,23954,0,0,1,agree
Bank,23956,0,0,1,agree
Bank,23959,0,0,1,agree
Bank,23961,0,0,1,agree
Bank,23964,0,0,1,agree
Bank,23966,0,0,1,agree
Bank,23970,0,0,1,agree
Bank,23972,0,0,1,agree
Bank,23974,0,0,1,agree
Bank,23976,0,0,1,agree
Bank,23977,0,0,1,agree
Bank,23978,0,0,1,agree
Bank,23979,0,0,1,agree
Bank,23983,0,0,1,agree
Bank,23984,0,0,1,agree
Bank,23985,0,0,1,agree
Bank,23986,0,0,1,agree
Bank,23995,0,0,1,agree
Bank,24007,0,0,1,agree
Bank,24012,0,0,1,agree
Bank,24014,0,0,1,agree
Bank,24017,0,0,1,agree
Bank,24018,0,0,1,agree
Bank,24034,0,0,1,agree
Bank,24035,0,0,1,agree
Bank,24039,0,0,1,agree
Bank,24043,0,0,1,agree
Bank,24046,0,0,1,agree
Bank,24047,0,0,1,agree
Bank,24048,0,0,1,agree
Bank,24050,0,0,1,agree
Bank,24053,0,0,1,agree
Bank,24054,0,0,1,agree
Bank,24055,0,0,1,agree
Bank,24060,0,0,1,agree
Bank,24063,0,0,1,agree
Bank,24075,0,0,1,agree
Bank,24077,0,0,1,agree
Bank,24082,0,0,1,agree
Bank,24084,0,0,1,agree
Bank,24086,0,0,1,agree
Bank,24097,0,0,1,agree
Bank,24098,0,0,1,agree
Bank,24100,0,0,1,agree
Bank,24102,0,0,1,agree
Bank,24109,0,0,1,agree
Bank,24118,0,0,1,agree
Bank,24120,0,0,1,agree
Bank,24126,0,0,1,agree
Bank,24132,0,0,1,agree
Bank,24136,0,0,1,agree
Bank,24142,0,0,1,agree
Bank,24161,0,0,1,agree
Bank,24164,0,0,1,agree
Bank,24166,0,0,1,agree
Bank,24167,0,0,1,agree
Bank,24168,0,0,1,agree
Bank,24170,0,0,1,agree
Bank,24171,0,0,1,agree
Bank,24180,0,0,1,agree
Bank,24183,0,0,1,agree
Bank,24186,0,0,1,agree
Bank,24189,0,0,1,agree
Bank,24190,0,0,1,agree
Bank,24193,0,0,1,agree
Bank,24195,0,0,1,agree
Bank,24198,0,0,1,agree
Bank,24200,0,0,1,agree
Bank,24204,0,0,1,agree
Bank,24205,0,0,1,agree
Bank,24207,0,0,1,agree
Bank,24209,0,0,1,agree
Bank,24216,0,0,1,agree
Bank,24220,0,0,1,agree
Bank,24227,0,0,1,agree
Bank,24231,0,0,1,agree
Bank,24233,0,0,1,agree
Bank,24238,0,0,1,agree
Bank,24240,0,0,1,agree
Bank,24241,0,0,1,agree
Bank,24245,0,0,1,agree
Bank,24253,0,0,1,agree
Bank,24255,0,0,1,agree
Bank,24258,0,0,1,agree
Bank,24265,1,1,0,agree
Bank,24267,0,0,1,agree
Bank,24273,0,0,1,agree
Bank,24279,0,0,1,agree
Bank,24281,0,0,1,agree
Bank,24285,0,0,1,agree
Bank,24291,0,0,1,agree
Bank,24292,0,0,1,agree
Bank,24311,0,0,1,agree
Bank,24315,0,0,1,agree
Bank,24323,0,0,1,agree
Bank,24324,0,0,1,agree
Bank,24325,0,0,1,agree
Bank,24328,0,0,1,agree
Bank,24329,0,0,1,agree
Bank,24332,0,0,1,agree
Bank,24334,0,0,1,agree
Bank,24336,0,0,1,agree
Bank,24341,0,0,1,agree
Bank,24344,0,0,1,agree
Bank,24345,0,0,1,agree
Bank,24347,0,0,1,agree
Bank,24364,0,0,1,agree
Bank,24372,0,0,1,agree
Bank,24375,0,0,1,agree
Bank,24382,0,0,1,agree
Bank,24385,0,0,1,agree
Bank,24387,0,0,1,agree
Bank,24389,0,0,1,agree
Bank,24392,0,0,1,agree
Bank,24393,0,0,1,agree
Bank,24394,0,0,1,agree
Bank,24398,0,0,1,agree
Bank,24399,0,0,1,agree
Bank,24400,0,0,1,agree
Bank,24401,0,0,1,agree
Bank,24404,0,0,1,agree
Bank,24405,0,0,1,agree
Bank,24408,0,0,1,agree
Bank,24409,0,0,1,agree
Bank,24411,0,0,1,agree
Bank,24412,0,0,1,agree
Bank,24417,0,0,1,agree
Bank,24418,0,0,1,agree
Bank,24419,0,0,1,agree
Bank,24423,0,0,1,agree
Bank,24427,0,0,1,agree
Bank,24429,0,0,1,agree
Bank,24434,0,0,1,agree
Bank,24435,0,0,1,agree
Bank,24439,0,0,1,agree
Bank,24443,0,0,1,agree
Bank,24447,0,0,1,agree
Bank,24451,0,0,1,agree
Bank,24459,0,0,1,agree
Bank,24466,0,0,1,agree
Bank,24468,0,0,1,agree
Bank,24471,0,0,1,agree
Bank,24476,0,0,1,agree
Bank,24477,0,0,1,agree
Bank,24483,0,0,1,agree
Bank,24491,0,0,1,agree
Bank,24492,0,0,1,agree
Bank,24494,0,0,1,agree
Bank,24495,0,0,1,agree
Bank,24503,0,0,1,agree
Bank,24505,0,0,1,agree
Bank,24506,0,0,1,agree
Bank,24507,1,1,0,agree
Bank,24509,0,0,1,agree
Bank,24515,0,0,1,agree
Bank,24519,0,0,1,agree
Bank,24521,0,0,1,agree
Bank,24523,0,0,1,agree
Bank,24526,0,0,1,agree
Bank,24528,0,0,1,agree
Bank,24529,0,0,1,agree
Bank,24533,0,0,1,agree
Bank,24543,0,0,1,agree
Bank,24549,0,0,1,agree
Bank,24553,0,0,1,agree
Bank,24560,0,0,1,agree
Bank,24561,0,0,1,agree
Bank,24562,0,0,1,agree
Bank,24563,0,0,1,agree
Bank,24565,0,0,1,agree
Bank,24566,0,0,1,agree
Bank,24568,0,0,1,agree
Bank,24578,0,0,1,agree
Bank,24584,0,0,1,agree
Bank,24586,0,0,1,agree
Bank,24590,0,0,1,agree
Bank,24591,0,0,1,agree
Bank,24593,0,0,1,agree
Bank,24598,0,0,1,agree
Bank,24599,0,0,1,agree
Bank,24600,0,0,1,agree
Bank,24608,0,0,1,agree
Bank,24609,0,0,1,agree
Bank,24613,0,0,1,agree
Bank,24621,0,0,1,agree
Bank,24622,0,0,1,agree
Bank,24624,0,0,1,agree
Bank,24629,0,0,1,agree
Bank,24634,0,0,1,agree
Bank,24636,0,0,1,agree
Bank,24637,0,0,1,agree
Bank,24646,0,0,1,agree
Bank,24647,0,0,1,agree
Bank,24648,0,0,1,agree
Bank,24665,0,0,1,agree
Bank,24666,0,0,1,agree
Bank,24670,0,0,1,agree
Bank,24682,0,0,1,agree
Bank,24688,0,0,1,agree
Bank,24690,0,0,1,agree
Bank,24691,0,0,1,agree
Bank,24696,0,0,1,agree
Bank,24706,0,0,1,agree
Bank,24712,0,0,1,agree
Bank,24716,0,0,1,agree
Bank,24719,0,0,1,agree
Bank,24720,0,0,1,agree
Bank,24726,0,0,1,agree
Bank,24729,0,0,1,agree
Bank,24732,0,0,1,agree
Bank,24734,0,0,1,agree
Bank,24738,0,0,1,agree
Bank,24741,0,0,1,agree
Bank,24742,0,0,1,agree
Bank,24746,0,0,1,agree
Bank,24752,0,0,1,agree
Bank,24761,0,0,1,agree
Bank,24773,0,0,1,agree
Bank,24777,0,0,1,agree
Bank,24778,0,0,1,agree
Bank,24782,0,0,1,agree
Bank,24784,0,0,1,agree
Bank,24785,0,0,1,agree
Bank,24786,0,0,1,agree
Bank,24790,0,0,1,agree
Bank,24792,0,0,1,agree
Bank,24798,0,0,1,agree
Bank,24807,0,0,1,agree
Bank,24811,0,0,1,agree
Bank,24816,0,0,1,agree
Bank,24819,0,0,1,agree
Bank,24820,0,0,1,agree
Bank,24830,0,0,1,agree
Bank,24832,0,0,1,agree
Bank,24833,0,0,1,agree
Bank,24843,0,0,1,agree
Bank,24847,0,0,1,agree
Bank,24851,0,0,1,agree
Bank,24855,0,0,1,agree
Bank,24868,0,0,1,agree
Bank,24873,0,0,1,agree
Bank,24893,0,0,1,agree
Bank,24894,0,0,1,agree
Bank,24906,0,0,1,agree
Bank,24909,0,0,1,agree
Bank,24913,0,0,1,agree
Bank,24917,0,0,1,agree
Bank,24932,0,0,1,agree
Bank,24934,0,0,1,agree
Bank,24937,0,0,1,agree
Bank,24945,0,0,1,agree
Bank,24946,0,0,1,agree
Bank,24949,0,0,1,agree
Bank,24951,0,0,1,agree
Bank,24952,0,0,1,agree
Bank,24959,0,0,1,agree
Bank,24963,0,0,1,agree
Bank,24968,0,0,1,agree
Bank,24969,0,0,1,agree
Bank,24971,0,0,1,agree
Bank,24974,0,0,1,agree
Bank,24981,0,0,1,agree
Bank,24989,0,0,1,agree
Bank,25002,0,0,1,agree
Bank,25006,0,0,1,agree
Bank,25010,0,0,1,agree
Bank,25011,0,0,1,agree
Bank,25014,0,0,1,agree
Bank,25015,0,0,1,agree
Bank,25016,0,0,1,agree
Bank,25019,0,0,1,agree
Bank,25020,0,0,1,agree
Bank,25023,0,0,1,agree
Bank,25036,0,0,1,agree
Bank,25039,0,0,1,agree
Bank,25042,0,0,1,agree
Bank,25044,0,0,1,agree
Bank,25046,0,0,1,agree
Bank,25048,0,0,1,agree
Bank,25056,0,0,1,agree
Bank,25060,0,0,1,agree
Bank,25067,0,0,1,agree
Bank,25070,0,0,1,agree
Bank,25080,0,0,1,agree
Bank,25086,0,0,1,agree
Bank,25098,0,0,1,agree
Bank,25101,0,0,1,agree
Bank,25104,0,0,1,agree
Bank,25106,0,0,1,agree
Bank,25115,0,0,1,agree
Bank,25119,1,1,0,agree
Bank,25123,0,0,1,agree
Bank,25131,0,0,1,agree
Bank,25132,0,0,1,agree
Bank,25137,0,0,1,agree
Bank,25139,0,0,1,agree
Bank,25151,0,0,1,agree
Bank,25157,0,0,1,agree
Bank,25169,0,0,1,agree
Bank,25170,0,0,1,agree
Bank,25172,0,0,1,agree
Bank,25173,0,0,1,agree
Bank,25175,0,0,1,agree
Bank,25178,0,0,1,agree
Bank,25182,0,0,1,agree
Bank,25185,0,0,1,agree
Bank,25188,0,0,1,agree
Bank,25189,0,0,1,agree
Bank,25193,0,0,1,agree
Bank,25195,0,0,1,agree
Bank,25197,0,0,1,agree
Bank,25200,0,0,1,agree
Bank,25212,0,0,1,agree
Bank,25214,0,0,1,agree
Bank,25217,0,0,1,agree
Bank,25218,0,0,1,agree
Bank,25221,0,0,1,agree
Bank,25229,0,0,1,agree
Bank,25230,0,0,1,agree
Bank,25240,0,0,1,agree
Bank,25245,0,0,1,agree
Bank,25246,0,0,1,agree
Bank,25252,0,0,1,agree
Bank,25254,0,0,1,agree
Bank,25256,0,0,1,agree
Bank,25258,0,0,1,agree
Bank,25263,0,0,1,agree
Bank,25267,0,0,1,agree
Bank,25271,0,0,1,agree
Bank,25280,0,0,1,agree
Bank,25281,0,0,1,agree
Bank,25292,0,0,1,agree
Bank,25293,0,0,1,agree
Bank,25296,0,0,1,agree
Bank,25299,0,0,1,agree
Bank,25305,0,0,1,agree
Bank,25309,0,0,1,agree
Bank,25316,0,0,1,agree
Bank,25321,0,0,1,agree
Bank,25326,0,0,1,agree
Bank,25331,0,0,1,agree
Bank,25333,0,0,1,agree
Bank,25337,0,0,1,agree
Bank,25350,0,0,1,agree
Bank,25361,0,0,1,agree
Bank,25362,0,0,1,agree
Bank,25364,0,0,1,agree
Bank,25368,0,0,1,agree
Bank,25369,0,0,1,agree
Bank,25375,0,0,1,agree
Bank,25376,0,0,1,agree
Bank,25378,0,0,1,agree
Bank,25379,0,0,1,agree
Bank,25381,0,0,1,agree
Bank,25384,0,0,1,agree
Bank,25387,0,0,1,agree
Bank,25388,0,0,1,agree
Bank,25397,0,0,1,agree
Bank,25398,0,0,1,agree
Bank,25403,0,0,1,agree
Bank,25417,0,0,1,agree
Bank,25425,0,0,1,agree
Bank,25429,0,0,1,agree
Bank,25430,0,0,1,agree
Bank,25435,0,0,1,agree
Bank,25450,0,0,1,agree
Bank,25460,0,0,1,agree
Bank,25464,0,0,1,agree
Bank,25479,1,1,0,agree
Bank,25482,0,0,1,agree
Bank,25491,0,0,1,agree
Bank,25504,0,0,1,agree
Bank,25509,0,0,1,agree
Bank,25516,0,0,1,agree
Bank,25520,0,0,1,agree
Bank,25531,0,0,1,agree
Bank,25536,0,0,1,agree
Bank,25539,0,0,1,agree
Bank,25541,0,0,1,agree
Bank,25543,0,0,1,agree
Bank,25555,0,0,1,agree
Bank,25557,0,0,1,agree
Bank,25559,0,0,1,agree
Bank,25561,0,0,1,agree
Bank,25563,0,0,1,agree
Bank,25564,0,0,1,agree
Bank,25566,0,0,1,agree
Bank,25571,0,0,1,agree
Bank,25572,0,0,1,agree
Bank,25574,0,0,1,agree
Bank,25586,0,0,1,agree
Bank,25590,0,0,1,agree
Bank,25591,0,0,1,agree
Bank,25594,0,0,1,agree
Bank,25603,0,0,1,agree
Bank,25604,0,0,1,agree
Bank,25608,0,0,1,agree
Bank,25609,0,0,1,agree
Bank,25614,0,0,1,agree
Bank,25622,0,0,1,agree
Bank,25628,0,0,1,agree
Bank,25630,0,0,1,agree
Bank,25633,0,0,1,agree
Bank,25643,0,0,1,agree
Bank,25648,0,0,1,agree
Bank,25650,0,0,1,agree
Bank,25654,0,0,1,agree
Bank,25668,0,0,1,agree
Bank,25669,0,0,1,agree
Bank,25670,0,0,1,agree
Bank,25673,0,0,1,agree
Bank,25674,0,0,1,agree
Bank,25677,0,0,1,agree
Bank,25679,0,0,1,agree
Bank,25681,0,0,1,agree
Bank,25683,0,0,1,agree
Bank,25685,0,0,1,agree
Bank,25686,0,0,1,agree
Bank,25698,0,0,1,agree
Bank,25700,0,0,1,agree
Bank,25708,0,0,1,agree
Bank,25709,0,0,1,agree
Bank,25713,0,0,1,agree
Bank,25718,0,0,1,agree
Bank,25721,0,0,1,agree
Bank,25723,0,0,1,agree
Bank,25726,0,0,1,agree
Bank,25731,0,0,1,agree
Bank,25732,0,0,1,agree
Bank,25733,0,0,1,agree
Bank,25734,0,0,1,agree
Bank,25736,0,0,1,agree
Bank,25737,0,0,1,agree
Bank,25741,0,0,1,agree
Bank,25759,0,0,1,agree
Bank,25762,0,0,1,agree
Bank,25763,0,0,1,agree
Bank,25766,0,0,1,agree
Bank,25771,0,0,1,agree
Bank,25775,0,0,1,agree
Bank,25776,0,0,1,agree
Bank,25784,0,0,1,agree
Bank,25789,0,0,1,agree
Bank,25791,0,0,1,agree
Bank,25793,0,0,1,agree
Bank,25794,0,0,1,agree
Bank,25796,0,0,1,agree
Bank,25798,0,0,1,agree
Bank,25801,0,0,1,agree
Bank,25803,0,0,1,agree
Bank,25805,0,0,1,agree
Bank,25807,0,0,1,agree
Bank,25809,0,0,1,agree
Bank,25815,0,0,1,agree
Bank,25817,0,0,1,agree
Bank,25819,0,0,1,agree
Bank,25820,0,0,1,agree
Bank,25821,0,0,1,agree
Bank,25825,0,0,1,agree
Bank,25826,0,0,1,agree
Bank,25829,0,0,1,agree
Bank,25836,0,0,1,agree
Bank,25839,0,0,1,agree
Bank,25841,0,0,1,agree
Bank,25842,0,0,1,agree
Bank,25847,0,0,1,agree
Bank,25848,0,0,1,agree
Bank,25850,0,0,1,agree
Bank,25851,0,0,1,agree
Bank,25858,0,0,1,agree
Bank,25867,0,0,1,agree
Bank,25868,0,0,1,agree
Bank,25887,0,0,1,agree
Bank,25892,0,0,1,agree
Bank,25898,0,0,1,agree
Bank,25900,0,0,1,agree
Bank,25907,0,0,1,agree
Bank,25914,0,0,1,agree
Bank,25917,0,0,1,agree
Bank,25922,0,0,1,agree
Bank,25931,0,0,1,agree
Bank,25932,0,0,1,agree
Bank,25934,0,0,1,agree
Bank,25939,0,0,1,agree
Bank,25940,0,0,1,agree
Bank,25946,0,0,1,agree
Bank,25947,0,0,1,agree
Bank,25948,0,0,1,agree
Bank,25949,0,0,1,agree
Bank,25952,0,0,1,agree
Bank,25955,0,0,1,agree
Bank,25956,0,0,1,agree
Bank,25958,0,0,1,agree
Bank,25967,0,0,1,agree
Bank,25968,0,0,1,agree
Bank,25969,0,0,1,agree
Bank,25974,0,0,1,agree
Bank,25975,0,0,1,agree
Bank,25982,0,0,1,agree
Bank,25991,0,0,1,agree
Bank,25992,0,0,1,agree
Bank,26000,0,0,1,agree
Bank,26007,1,1,0,agree
Bank,26014,0,0,1,agree
Bank,26022,0,0,1,agree
Bank,26023,0,0,1,agree
Bank,26028,0,0,1,agree
Bank,26031,0,0,1,agree
Bank,26032,0,0,1,agree
Bank,26033,0,0,1,agree
Bank,26037,0,0,1,agree
Bank,26050,0,0,1,agree
Bank,26053,0,0,1,agree
Bank,26055,0,0,1,agree
Bank,26057,0,0,1,agree
Bank,26058,0,0,1,agree
Bank,26061,0,0,1,agree
Bank,26064,0,0,1,agree
Bank,26068,0,0,1,agree
Bank,26070,1,1,0,agree
Bank,26074,0,0,1,agree
Bank,26076,0,0,1,agree
Bank,26079,0,0,1,agree
Bank,26097,0,0,1,agree
Bank,26109,0,0,1,agree
Bank,26114,0,0,1,agree
Bank,26116,0,0,1,agree
Bank,26117,0,0,1,agree
Bank,26118,0,0,1,agree
Bank,26121,0,0,1,agree
Bank,26133,0,0,1,agree
Bank,26143,0,0,1,agree
Bank,26145,0,0,1,agree
Bank,26148,0,0,1,agree
Bank,26153,1,1,0,agree
Bank,26156,0,0,1,agree
Bank,26168,0,0,1,agree
Bank,26169,0,0,1,agree
Bank,26170,0,0,1,agree
Bank,26181,0,0,1,agree
Bank,26195,0,0,1,agree
Bank,26198,0,0,1,agree
Bank,26200,0,0,1,agree
Bank,26209,0,0,1,agree
Bank,26212,0,0,1,agree
Bank,26213,0,0,1,agree
Bank,26215,0,0,1,agree
Bank,26216,0,0,1,agree
Bank,26217,0,0,1,agree
Bank,26220,0,0,1,agree
Bank,26221,0,0,1,agree
Bank,26223,0,0,1,agree
Bank,26247,0,0,1,agree
Bank,26251,0,0,1,agree
Bank,26252,0,0,1,agree
Bank,26258,0,0,1,agree
Bank,26261,0,0,1,agree
Bank,26266,0,0,1,agree
Bank,26267,0,0,1,agree
Bank,26280,0,0,1,agree
Bank,26281,0,0,1,agree
Bank,26288,0,0,1,agree
Bank,26304,0,0,1,agree
Bank,26318,0,0,1,agree
Bank,26327,0,0,1,agree
Bank,26333,0,0,1,agree
Bank,26335,0,0,1,agree
Bank,26337,0,0,1,agree
Bank,26342,0,0,1,agree
Bank,26343,0,0,1,agree
Bank,26344,0,0,1,agree
Bank,26345,0,0,1,agree
Bank,26356,0,0,1,agree
Bank,26357,0,0,1,agree
Bank,26361,0,0,1,agree
Bank,26362,0,0,1,agree
Bank,26365,0,0,1,agree
Bank,26367,0,0,1,agree
Bank,26368,0,0,1,agree
Bank,26370,0,0,1,agree
Bank,26374,0,0,1,agree
Bank,26377,0,0,1,agree
Bank,26378,0,0,1,agree
Bank,26380,0,0,1,agree
Bank,26389,0,0,1,agree
Bank,26393,0,0,1,agree
Bank,26398,0,0,1,agree
Bank,26400,0,0,1,agree
Bank,26403,0,0,1,agree
Bank,26409,0,0,1,agree
Bank,26410,0,0,1,agree
Bank,26415,0,0,1,agree
Bank,26416,0,0,1,agree
Bank,26418,0,0,1,agree
Bank,26419,0,0,1,agree
Bank,26420,0,0,1,agree
Bank,26422,0,0,1,agree
Bank,26424,0,0,1,agree
Bank,26429,0,0,1,agree
